country,monit_program,monit_purpose,report_institute,monit_year,date_ices,day,month,num_indiv_subsample,bulk_id,station,year,species,basis_determination,matrix_analyzed,qflag,sub_samp_id,samp_ref,sub_samp_ref,date,variable,longitude,latitude,value,detect_lim,quant_lim,EXLIP%,FATWT%,WTMAX,WTMEA,WTMIN,AGMEA,DRYWT%,LNMEA,LNMAX,LNMIN,value_wet_wgt,detect_lim_wet_wgt,quant_lim_wet_wgt,qflagged
Denmark,CEMP~NATL~COMB,S,NERI,2005,10/10/2005,10,10,60,NA,ÅRH 170165,2005,Mytilus edulis,wet weight,NA,<,1,1054783,2203987,2005-10-10,CDF2N,10.352000000000002,56.18883333000001,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL~COMB,S,NERI,2005,10/10/2005,10,10,22,NA,ÅRH 170167,2005,Mytilus edulis,wet weight,NA,<,1,1054782,2203990,2005-10-10,CDFP2,10.22316667,56.136333330000014,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,35,NA,STR 0201113,2005,Mytilus edulis,wet weight,NA,NA,1,1054787,2203934,2005-10-24,CDF6P,11.2365,55.023333330000014,8e-4,NA,NA,NA,0.62,7.074999999999999,4.035,2.03,NA,11.4,53.93,63.169999999999995,44.95,8e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,35,NA,STR 0201113,2005,Mytilus edulis,wet weight,NA,<,1,1054787,2203934,2005-10-24,CDD6X,11.2365,55.023333330000014,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,35,NA,STR 0201113,2005,Mytilus edulis,wet weight,NA,NA,1,1054787,2203934,2005-10-24,CDF2T,11.2365,55.023333330000014,0.0014,NA,NA,NA,0.62,7.074999999999999,4.035,2.03,NA,11.4,53.93,63.169999999999995,44.95,0.0014,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,25,NA,STR KFinds,2005,Mytilus edulis,wet weight,NA,<,1,1054789,2203936,2005-10-24,CDFX1,11.708333329999999,55.205000000000005,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,60,NA,STR 0102065,2005,Mytilus edulis,wet weight,NA,NA,1,1054788,2203933,2005-10-24,CDD6P,11.688333329999999,55.201666669999994,5e-4,NA,NA,NA,0.81,3.9749999999999996,1.655,0.425,NA,12.3,41.849999999999994,55.26,33.81999999999999,5e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,60,NA,STR 0102065,2005,Mytilus edulis,wet weight,NA,<,1,1054788,2203933,2005-10-24,CDF6X,11.688333329999999,55.201666669999994,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,60,NA,STR 0102065,2005,Mytilus edulis,wet weight,NA,<,1,1054788,2203933,2005-10-24,CDD9X,11.688333329999999,55.201666669999994,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,60,NA,STR 0102065,2005,Mytilus edulis,wet weight,NA,<,1,1054788,2203933,2005-10-24,CDF4X,11.688333329999999,55.201666669999994,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,60,NA,STR 0102065,2005,Mytilus edulis,wet weight,NA,<,1,1054788,2203933,2005-10-24,CDF2N,11.688333329999999,55.201666669999994,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,25,NA,STR KFinds,2005,Mytilus edulis,wet weight,NA,NA,1,1054789,2203936,2005-10-24,CDDO,11.708333329999999,55.205000000000005,5e-4,NA,NA,NA,1.29,6.7749999999999995,3.66,1.585,NA,17.6,48.13999999999999,53.58,41.66,5e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,24/10/2005,24,10,50,NA,STR KFVest,2005,Mytilus edulis,wet weight,NA,NA,1,1054790,2203935,2005-10-24,CDFP2,11.686666670000001,55.21,3e-4,NA,NA,NA,1.03,3.2649999999999997,1.88,0.7750000000000001,NA,14.2,41.989999999999995,49.44,36.25,3e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,25/10/2005,25,10,22,NA,FYN M6,2005,Mya arenaria,wet weight,NA,NA,1,1054792,2203864,2005-10-25,CDF6P,10.43983333,55.468333330000014,2e-4,NA,NA,NA,0.8200000000000001,6.51,5.08,3.22,NA,15.8,NA,NA,NA,2e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,25/10/2005,25,10,22,NA,FYN M6,2005,Mya arenaria,wet weight,NA,<,1,1054792,2203864,2005-10-25,CDD6X,10.43983333,55.468333330000014,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,25/10/2005,25,10,22,NA,FYN M6,2005,Mya arenaria,wet weight,NA,NA,1,1054792,2203864,2005-10-25,CDF2T,10.43983333,55.468333330000014,0.0011,NA,NA,NA,0.8200000000000001,6.51,5.08,3.22,NA,15.8,NA,NA,NA,0.0011,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,25/10/2005,25,10,19,NA,FYN st1,2005,Mya arenaria,wet weight,NA,<,1,1054791,2203865,2005-10-25,CDFX1,10.42383333,55.4375,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,25/10/2005,25,10,19,NA,FYN st1,2005,Mya arenaria,wet weight,NA,NA,1,1054791,2203865,2005-10-25,CDDO,10.42383333,55.4375,0.0036,NA,NA,NA,0.69,8.53,6.01,3.58,NA,14.8,NA,NA,NA,0.0036,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,S,NERI,2005,01/11/2005,1,11,200,NA,ROS 60,2005,Mytilus edulis,wet weight,NA,<,1,1054794,2203925,2005-11-01,CDFP2,12.066666670000002,55.707666669999995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK L1,2005,Mytilus edulis,wet weight,NA,NA,1,1054795,2203870,2005-11-01,CDFX1,12.62516667,55.72250000000001,0,NA,NA,NA,0.75,7.325000000000001,4.970000000000001,2.92,NA,12,56.339999999999996,62.96,49.97,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,NA,1,1054796,2203872,2005-11-01,CDD6P,12.589833330000001,55.80166666999999,1e-4,NA,NA,NA,0.7,6.3999999999999995,4.5,2.9349999999999996,NA,13.9,57.03,63.55,51.19,1e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,NA,1,1054796,2203872,2005-11-01,CDF6X,12.589833330000001,55.80166666999999,0,NA,NA,NA,0.7,6.3999999999999995,4.5,2.9349999999999996,NA,13.9,57.03,63.55,51.19,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,NA,1,1054796,2203872,2005-11-01,CDD9X,12.589833330000001,55.80166666999999,0,NA,NA,NA,0.7,6.3999999999999995,4.5,2.9349999999999996,NA,13.9,57.03,63.55,51.19,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,NA,1,1054796,2203872,2005-11-01,CDF4X,12.589833330000001,55.80166666999999,0,NA,NA,NA,0.7,6.3999999999999995,4.5,2.9349999999999996,NA,13.9,57.03,63.55,51.19,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,NA,1,1054796,2203872,2005-11-01,CDF2N,12.589833330000001,55.80166666999999,0,NA,NA,NA,0.7,6.3999999999999995,4.5,2.9349999999999996,NA,13.9,57.03,63.55,51.19,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK L1,2005,Mytilus edulis,wet weight,NA,NA,2,1054795,2203871,2005-11-01,CDFP2,12.62516667,55.72250000000001,0,NA,NA,NA,0.77,7.96,4.64,2.9699999999999998,NA,13.3,58.58,70.98,51.19999999999999,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,30,NA,KBK L1,2005,Mytilus edulis,wet weight,NA,NA,2,1054795,2203871,2005-11-01,CDDO,12.62516667,55.72250000000001,0.0023,NA,NA,NA,0.77,7.96,4.64,2.9699999999999998,NA,13.3,58.58,70.98,51.19999999999999,0.0023,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,43,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,NA,2,1054796,2203873,2005-11-01,CDF6P,12.589833330000001,55.80166666999999,1e-4,NA,NA,NA,0.8500000000000001,7.555,3.5749999999999997,2.105,NA,13.7,54.41000000000001,69.16,47.97,1e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,43,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,NA,2,1054796,2203873,2005-11-01,CDD6X,12.589833330000001,55.80166666999999,0,NA,NA,NA,0.8500000000000001,7.555,3.5749999999999997,2.105,NA,13.7,54.41000000000001,69.16,47.97,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,01/11/2005,1,11,43,NA,KBK T1,2005,Mytilus edulis,wet weight,NA,NA,2,1054796,2203873,2005-11-01,CDF2T,12.589833330000001,55.80166666999999,1e-4,NA,NA,NA,0.8500000000000001,7.555,3.5749999999999997,2.105,NA,13.7,54.41000000000001,69.16,47.97,1e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,22,NA,FYN M6,2005,Mytilus edulis,wet weight,NA,NA,1,1054798,2203866,2005-11-02,CDD6P,10.43983333,55.468333330000014,0,NA,NA,NA,0.9,13.305,5.5600000000000005,3.11,NA,17.3,49.720000000000006,75.95,36.7,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,22,NA,FYN M6,2005,Mytilus edulis,wet weight,NA,NA,1,1054798,2203866,2005-11-02,CDF6X,10.43983333,55.468333330000014,0,NA,NA,NA,0.9,13.305,5.5600000000000005,3.11,NA,17.3,49.720000000000006,75.95,36.7,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,22,NA,FYN M6,2005,Mytilus edulis,wet weight,NA,NA,1,1054798,2203866,2005-11-02,CDD9X,10.43983333,55.468333330000014,0,NA,NA,NA,0.9,13.305,5.5600000000000005,3.11,NA,17.3,49.720000000000006,75.95,36.7,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,22,NA,FYN M6,2005,Mytilus edulis,wet weight,NA,NA,1,1054798,2203866,2005-11-02,CDF4X,10.43983333,55.468333330000014,0,NA,NA,NA,0.9,13.305,5.5600000000000005,3.11,NA,17.3,49.720000000000006,75.95,36.7,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,22,NA,FYN M6,2005,Mytilus edulis,wet weight,NA,NA,1,1054798,2203866,2005-11-02,CDF2N,10.43983333,55.468333330000014,0,NA,NA,NA,0.9,13.305,5.5600000000000005,3.11,NA,17.3,49.720000000000006,75.95,36.7,0,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,S,NERI,2005,01/11/2005,1,11,8,NA,FRB 65,2005,Mytilus edulis,wet weight,NA,NA,1,1054797,2203863,2005-11-01,CDF6P,12.02066667,55.92166666999999,0,NA,NA,NA,0.8400000000000001,31.85,22.935,15.360000000000001,NA,15.3,83.54,95.3,74.12,0,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,S,NERI,2005,01/11/2005,1,11,8,NA,FRB 65,2005,Mytilus edulis,wet weight,NA,<,1,1054797,2203863,2005-11-01,CDF9P,12.02066667,55.92166666999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,CEMP~NATL~COMB,S,NERI,2005,01/11/2005,1,11,8,NA,FRB 65,2005,Mytilus edulis,wet weight,NA,NA,1,1054797,2203863,2005-11-01,CDD6X,12.02066667,55.92166666999999,0,NA,NA,NA,0.8400000000000001,31.85,22.935,15.360000000000001,NA,15.3,83.54,95.3,74.12,0,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,S,NERI,2005,01/11/2005,1,11,8,NA,FRB 65,2005,Mytilus edulis,wet weight,NA,NA,1,1054797,2203863,2005-11-01,CDF2T,12.02066667,55.92166666999999,1e-4,NA,NA,NA,0.8400000000000001,31.85,22.935,15.360000000000001,NA,15.3,83.54,95.3,74.12,1e-4,NA,NA,FALSE
Denmark,CEMP~NATL~COMB,S,NERI,2005,01/11/2005,1,11,8,NA,FRB 65,2005,Mytilus edulis,wet weight,NA,NA,1,1054797,2203863,2005-11-01,CDDO,12.02066667,55.92166666999999,3e-4,NA,NA,NA,0.8400000000000001,31.85,22.935,15.360000000000001,NA,15.3,83.54,95.3,74.12,3e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,20,NA,FYN M2,2005,Mytilus edulis,wet weight,NA,<,1,1054799,2203867,2005-11-02,CDFP2,10.505833330000002,55.4765,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,02/11/2005,2,11,10,NA,RKB Nissum,2005,Mytilus edulis,wet weight,NA,<,1,1054800,2203924,2005-11-02,CDFX1,8.52516667,56.55933333000001,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,14,NA,FYN M2,2005,Mytilus edulis,wet weight,NA,NA,2,1054799,2203868,2005-11-02,CDF6P,10.505833330000002,55.4765,2e-4,NA,NA,NA,0.7799999999999999,20.525,13.059999999999999,7.175000000000001,NA,15,68.19,78.61999999999999,57.23,2e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,14,NA,FYN M2,2005,Mytilus edulis,wet weight,NA,<,2,1054799,2203868,2005-11-02,CDD6X,10.505833330000002,55.4765,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,14,NA,FYN M2,2005,Mytilus edulis,wet weight,NA,NA,2,1054799,2203868,2005-11-02,CDF2T,10.505833330000002,55.4765,6e-4,NA,NA,NA,0.7799999999999999,20.525,13.059999999999999,7.175000000000001,NA,15,68.19,78.61999999999999,57.23,6e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,02/11/2005,2,11,14,NA,FYN M2,2005,Mytilus edulis,wet weight,NA,NA,2,1054799,2203868,2005-11-02,CDDO,10.505833330000002,55.4765,0.0011,NA,NA,NA,0.7799999999999999,20.525,13.059999999999999,7.175000000000001,NA,15,68.19,78.61999999999999,57.23,0.0011,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,07/11/2005,7,11,145,NA,ROS 1723,2005,Mytilus edulis,wet weight,NA,NA,1,1054803,2203869,2005-11-07,CDFX1,12.407666670000001,55.59,0,NA,NA,NA,0.53,1.9949999999999999,0.675,0.23,NA,9.9,33.169999999999995,48.39,24.24,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,07/11/2005,7,11,59,NA,ROS 1727,2005,Mytilus edulis,wet weight,NA,NA,1,1054802,2203926,2005-11-07,CDD6P,12.420666670000001,55.48933333000001,2e-4,NA,NA,NA,0.64,3.65,1.77,1.08,NA,11.1,NA,NA,NA,2e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,07/11/2005,7,11,59,NA,ROS 1727,2005,Mytilus edulis,wet weight,NA,NA,1,1054802,2203926,2005-11-07,CDF6X,12.420666670000001,55.48933333000001,0,NA,NA,NA,0.64,3.65,1.77,1.08,NA,11.1,NA,NA,NA,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,07/11/2005,7,11,59,NA,ROS 1727,2005,Mytilus edulis,wet weight,NA,<,1,1054802,2203926,2005-11-07,CDD9X,12.420666670000001,55.48933333000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,07/11/2005,7,11,59,NA,ROS 1727,2005,Mytilus edulis,wet weight,NA,NA,1,1054802,2203926,2005-11-07,CDF4X,12.420666670000001,55.48933333000001,0,NA,NA,NA,0.64,3.65,1.77,1.08,NA,11.1,NA,NA,NA,0,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,07/11/2005,7,11,59,NA,ROS 1727,2005,Mytilus edulis,wet weight,NA,NA,1,1054802,2203926,2005-11-07,CDF2N,12.420666670000001,55.48933333000001,1e-4,NA,NA,NA,0.64,3.65,1.77,1.08,NA,11.1,NA,NA,NA,1e-4,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2005,03/11/2005,3,11,20,NA,RKB 3705-1,2005,Mytilus edulis,wet weight,NA,NA,1,1054801,2203961,2005-11-03,CDD6P,8.7025,56.65533333000001,3e-4,NA,NA,NA,1.78,8.18,5.735,1.745,NA,22.7,57.69,63.26,51.959999999999994,3e-4,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2005,03/11/2005,3,11,20,NA,RKB 3705-1,2005,Mytilus edulis,wet weight,NA,<,1,1054801,2203961,2005-11-03,CDF6X,8.7025,56.65533333000001,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,03/11/2005,3,11,20,NA,RKB 3705-1,2005,Mytilus edulis,wet weight,NA,<,1,1054801,2203961,2005-11-03,CDD9X,8.7025,56.65533333000001,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,03/11/2005,3,11,20,NA,RKB 3705-1,2005,Mytilus edulis,wet weight,NA,<,1,1054801,2203961,2005-11-03,CDF4X,8.7025,56.65533333000001,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,03/11/2005,3,11,20,NA,RKB 3705-1,2005,Mytilus edulis,wet weight,NA,<,1,1054801,2203961,2005-11-03,CDF2N,8.7025,56.65533333000001,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,07/11/2005,7,11,29,NA,ROS 10006,2005,Mytilus edulis,wet weight,NA,NA,1,1054804,2203962,2005-11-07,CDFX1,11.819666670000002,55.71933333000001,1e-4,NA,NA,NA,0.63,6.959999999999999,3.9549999999999996,1.375,NA,10.5,55.05,65.72,48.98,1e-4,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,25,NA,NJY MSS11,2005,Mytilus edulis,wet weight,NA,<,2,1054808,2203895,2005-11-23,CDFP2,10.20616667,56.988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,30,NA,NJY MSS11,2005,Mytilus edulis,wet weight,NA,NA,1,1054808,2203894,2005-11-23,CDF6P,10.20616667,56.988,3e-4,NA,NA,NA,0.74,9.555,6.5,1.53,NA,14.5,56.4,62,51.43999999999999,3e-4,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,30,NA,NJY MSS11,2005,Mytilus edulis,wet weight,NA,<,1,1054808,2203894,2005-11-23,CDF9P,10.20616667,56.988,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,30,NA,NJY MSS11,2005,Mytilus edulis,wet weight,NA,<,1,1054808,2203894,2005-11-23,CDD6X,10.20616667,56.988,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,30,NA,NJY MSS11,2005,Mytilus edulis,wet weight,NA,NA,1,1054808,2203894,2005-11-23,CDF2T,10.20616667,56.988,3e-4,NA,NA,NA,0.74,9.555,6.5,1.53,NA,14.5,56.4,62,51.43999999999999,3e-4,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,25,NA,NJY MSS11,2005,Mytilus edulis,wet weight,NA,NA,3,1054808,2203896,2005-11-23,CDDO,10.20616667,56.988,0.0011,NA,NA,NA,0.6599999999999999,11.205,6.685,1.69,NA,14.2,57.21,63.78,52.09,0.0011,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,25,NA,NJY MSS11,2005,Mytilus edulis,wet weight,NA,<,3,1054808,2203896,2005-11-23,CDFX1,10.20616667,56.988,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,27,NA,NJY MSS3,2005,Mytilus edulis,wet weight,NA,NA,1,1054809,2203897,2005-11-23,CDD6P,9.6545,57.00566667,5e-4,NA,NA,NA,0.88,8.625,5.005,2.74,NA,18.6,50.46,57.25,44.63999999999999,5e-4,NA,NA,FALSE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,27,NA,NJY MSS3,2005,Mytilus edulis,wet weight,NA,<,1,1054809,2203897,2005-11-23,CDF6X,9.6545,57.00566667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,27,NA,NJY MSS3,2005,Mytilus edulis,wet weight,NA,<,1,1054809,2203897,2005-11-23,CDD9X,9.6545,57.00566667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,27,NA,NJY MSS3,2005,Mytilus edulis,wet weight,NA,<,1,1054809,2203897,2005-11-23,CDF4X,9.6545,57.00566667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TRUE
Denmark,CEMP~NATL,S,NERI,2005,23/11/2005,23,11,27,NA,NJY MSS3,2005,Mytilus edulis,wet weight,NA,<,1,1054809,2203897,2005-11-23,CDF2N,9.6545,57.00566667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,29/11/2005,29,11,37,NA,VEJ st2,2005,Mytilus edulis,wet weight,NA,<,1,1054812,2203959,2005-11-29,CDFX1,9.83333333,55.83616667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,28/11/2005,28,11,8,NA,VSJ mf41003,2005,Mytilus edulis,wet weight,NA,NA,1,1054811,2203983,2005-11-28,CDD6P,10.870333330000001,55.72533333000002,5e-4,NA,NA,NA,0.81,19.735,16.165,12.925,NA,14.3,77.47,83.63000000000001,72.48,5e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,28/11/2005,28,11,8,NA,VSJ mf41003,2005,Mytilus edulis,wet weight,NA,<,1,1054811,2203983,2005-11-28,CDF6X,10.870333330000001,55.72533333000002,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,28/11/2005,28,11,8,NA,VSJ mf41003,2005,Mytilus edulis,wet weight,NA,<,1,1054811,2203983,2005-11-28,CDD9X,10.870333330000001,55.72533333000002,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,28/11/2005,28,11,8,NA,VSJ mf41003,2005,Mytilus edulis,wet weight,NA,<,1,1054811,2203983,2005-11-28,CDF4X,10.870333330000001,55.72533333000002,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,28/11/2005,28,11,8,NA,VSJ mf41003,2005,Mytilus edulis,wet weight,NA,<,1,1054811,2203983,2005-11-28,CDF2N,10.870333330000001,55.72533333000002,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,29/11/2005,29,11,27,NA,VEJ st2,2005,Mytilus edulis,wet weight,NA,<,2,1054812,2203960,2005-11-29,CDFP2,9.83333333,55.83616667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,29/11/2005,29,11,17,NA,VEJ st4,2005,Mytilus edulis,wet weight,NA,NA,2,1054813,2203958,2005-11-29,CDF6P,9.966666670000002,55.83616667,1e-4,NA,NA,NA,0.58,16.294999999999998,11.08,6.239999999999999,NA,12.5,64.88000000000001,71.92999999999999,58.71000000000001,1e-4,NA,NA,FALSE
Denmark,NATL~COMB,S,NERI,2005,29/11/2005,29,11,17,NA,VEJ st4,2005,Mytilus edulis,wet weight,NA,<,2,1054813,2203958,2005-11-29,CDD6X,9.966666670000002,55.83616667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,29/11/2005,29,11,17,NA,VEJ st4,2005,Mytilus edulis,wet weight,NA,<,2,1054813,2203958,2005-11-29,CDF2T,9.966666670000002,55.83616667,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-4,NA,NA,TRUE
Denmark,NATL~COMB,S,NERI,2005,04/10/2005,4,10,20,NA,SJY FFMTM1,2005,Mytilus edulis,wet weight,NA,<,1,1054777,2203928,2005-10-04,CDD6P,9.43766667,54.84333333000001,5e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-4,NA,NA,TRUE
